entity_id,type,channel,order_id,amount,fee,tax,tcs,tds,debit,credit,settlement_id,settlement_utr,created_at,settled_at,on_hold,dispute_id,description
st_000963,payment,flipkart,ord_000912,578.50,127.27,22.91,5.79,0.58,0.00,421.95,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-21,2025-03-06,false,,Sale Settlement OD000912
st_000965,payment,website,ord_000914,2524.00,50.48,9.09,0.00,0.00,0.00,2464.43,RZP-STL-20250306-0140,RATNN25030600140,2025-03-04,2025-03-06,false,,rzp settlement pay_000914
st_000966,payment,flipkart,ord_000915,1816.00,345.64,62.11,18.16,1.82,0.00,1388.27,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-24,2025-03-06,false,,SETTLEMENT-OD000915-FA
st_000968,payment,offline,ord_000917,3796.00,75.92,13.67,0.00,0.00,0.00,3706.41,POS-BATCH-20250306-0079,SBIN25030600079,2025-03-05,2025-03-06,false,,CARD SALE TID000917
st_000970,payment,flipkart,ord_000919,1844.00,350.36,63.06,18.44,1.84,0.00,1410.30,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,SETTLEMENT-OD000919-FA
st_000977,payment,flipkart,ord_000926,2586.00,439.62,79.13,25.86,2.59,0.00,2038.80,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-27,2025-03-06,false,,SETTLEMENT-OD000926-FA
st_000978,payment,flipkart,ord_000927,3593.00,790.46,142.28,35.93,3.59,0.00,2620.74,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-27,2025-03-06,false,,SETTLEMENT-OD000927-FA
st_001153,refund,flipkart,ord_000465,3314.65,0.00,0.00,0.00,0.00,3314.65,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-05,2025-03-06,false,,CUSTOMER RETURN OD000465 RTO
st_001154,refund,flipkart,ord_000474,1681.07,0.00,0.00,0.00,0.00,1681.07,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-01-31,2025-03-06,false,,CUSTOMER RETURN OD000474 RTO
st_001155,refund,flipkart,ord_000493,2117.73,0.00,0.00,0.00,0.00,2117.73,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-02,2025-03-06,false,,Return Recovery OD000493 RTO
st_001156,refund,flipkart,ord_000495,1129.84,0.00,0.00,0.00,0.00,1129.84,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-03,2025-03-06,false,,Return Recovery OD000495 RTO
st_001157,refund,flipkart,ord_000517,2789.99,0.00,0.00,0.00,0.00,2789.99,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-01,2025-03-06,false,,CUSTOMER RETURN OD000517 RTO
st_001158,refund,flipkart,ord_000526,835.16,0.00,0.00,0.00,0.00,835.16,0.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-05,2025-03-06,false,,Return Recovery OD000526 RTO
st_000862,payment,website,ord_000818,4210.00,84.20,15.16,0.00,0.00,0.00,4110.64,RZP-STL-20250307-0141,RATNN25030700141,2025-03-05,2025-03-07,false,,rzp settlement pay_000818
st_000877,payment,website,ord_000833,927.00,18.54,3.34,0.00,0.00,0.00,905.12,RZP-STL-20250307-0141,RATNN25030700141,2025-03-05,2025-03-07,false,,PG CAPTURE pay_000833
st_000890,payment,offline,ord_000845,2534.00,50.68,9.12,0.00,0.00,0.00,2474.20,POS-BATCH-20250307-0080,SBIN25030700080,2025-03-06,2025-03-07,false,,POS TID000845 SALE
st_000901,payment,offline,ord_000853,852.00,17.04,3.07,0.00,0.00,0.00,831.89,POS-BATCH-20250307-0080,SBIN25030700080,2025-03-06,2025-03-07,false,,CARD SALE TID000853
st_000905,payment,website,ord_000857,3824.00,76.48,13.77,0.00,0.00,0.00,3733.75,RZP-STL-20250307-0141,RATNN25030700141,2025-03-05,2025-03-07,false,,PG CAPTURE pay_000857
st_000922,payment,website,ord_000873,6956.00,139.12,25.04,0.00,0.00,0.00,6791.84,RZP-STL-20250307-0141,RATNN25030700141,2025-03-05,2025-03-07,false,,PG CAPTURE pay_000873
st_000946,payment,website,ord_000896,4090.00,81.80,14.72,0.00,0.00,0.00,3993.48,RZP-STL-20250307-0141,RATNN25030700141,2025-03-05,2025-03-07,false,,rzp settlement pay_000896
st_001206,adjustment,website,ord_000911,-1064.28,0.00,0.00,0.00,0.00,0.00,-1064.28,RZP-STL-20250307-0141,RATNN25030700141,2025-03-04,2025-03-07,false,CB-09002,CHARGEBACK DEBIT ord_000911
st_000837,payment,website,ord_000793,2900.00,58.00,10.44,0.00,0.00,0.00,2831.56,RZP-STL-20250308-0142,RATNN25030800142,2025-03-06,2025-03-08,false,,rzp settlement pay_000793
st_000900,payment,website,ord_000852,5295.00,105.90,19.06,0.00,0.00,0.00,5170.04,RZP-STL-20250308-0142,RATNN25030800142,2025-03-06,2025-03-08,false,,PG CAPTURE pay_000852
st_000908,payment,offline,ord_000860,2558.00,51.16,9.21,0.00,0.00,0.00,2497.63,POS-BATCH-20250308-0081,SBIN25030800081,2025-03-07,2025-03-08,false,,CARD SALE TID000860
st_000909,refund,offline,ord_000860,2558.00,51.16,9.21,0.00,0.00,2497.63,0.00,POS-BATCH-20250308-0081,SBIN25030800081,2025-03-07,2025-03-08,false,,CARD REFUND TID000860
st_000950,payment,offline,ord_000900,5116.00,102.51,18.42,0.00,0.00,0.00,4995.07,POS-BATCH-20250308-0081,SBIN25030800081,2025-03-07,2025-03-08,false,,POS TID000900 SALE
st_000960,payment,offline,ord_000909,1975.25,39.51,7.11,0.00,0.00,0.00,1928.63,POS-BATCH-20250308-0081,SBIN25030800081,2025-03-07,2025-03-08,false,,POS TID000909 SALE
st_000833,payment,offline,ord_000789,2777.00,55.54,10.00,0.00,0.00,0.00,2711.46,POS-BATCH-20250309-0082,SBIN25030900082,2025-03-08,2025-03-09,false,,CARD SALE TID000789
st_000858,payment,website,ord_000814,5134.00,102.68,18.48,0.00,0.00,0.00,5012.84,RZP-STL-20250309-0143,RATNN25030900143,2025-03-07,2025-03-09,false,,PG CAPTURE pay_000814
st_000926,payment,offline,ord_000876,4361.00,87.22,15.70,0.00,0.00,0.00,4258.08,POS-BATCH-20250309-0082,SBIN25030900082,2025-03-08,2025-03-09,false,,POS TID000876 SALE
st_000954,payment,website,ord_000904,1843.00,36.86,6.63,0.00,0.00,0.00,1799.51,RZP-STL-20250309-0143,RATNN25030900143,2025-03-07,2025-03-09,false,,PG CAPTURE pay_000904
st_000972,payment,website,ord_000921,4609.00,92.18,16.59,0.00,0.00,0.00,4500.23,RZP-STL-20250309-0143,RATNN25030900143,2025-03-07,2025-03-09,false,,PG CAPTURE pay_000921
st_000974,payment,website,ord_000923,6353.00,127.06,22.87,0.00,0.00,0.00,6203.07,RZP-STL-20250309-0143,RATNN25030900143,2025-03-07,2025-03-09,false,,PG CAPTURE pay_000923
st_bad_0901,payment,website,ord_000785,6532.00,130.64,23.52,0.00,0.00,0.00,6377.84,RZP-STL-20250303-0137,RATNN25030300137,2025-03-01,31/02/2025,false,,rzp settlement pay_000785
